ID,label,key_Region Id,key_MarketPlace Id,key_ASIN,key_Binding Code,key_binding_description,key_brand_code,key_case_pack_quantity,key_classification_code,key_classification_description,key_color_map,key_country_of_origin,key_cpsia_cautionary_statement,key_creation_date,key_currency_code,key_customer_return_method,key_customer_return_policy,key_delivery_option,key_discontinued_date,key_ean,key_esrb_age_rating,key_esrb_descriptors,key_excluded_direct_browse_node_id,key_fedas_id,key_fma_qualified_price_max,key_fma_override,key_Product Group Code,key_Product Group Description,key_has_ean,key_has_online_play,key_has_platform,key_has_recommended_browse_nodes,key_has_upc,key_inner_package_type,key_is_adult_product,key_is_advantage,key_is_certified_organic,key_is_conveyable,key_is_discontinued,key_is_manufacture_on_demand,key_is_phone_upgradeable,key_Is Sortable,key_is_super_saver_shipping_excl,key_isbn,key_item_classification_id,key_item_display_diameter,key_item_display_height,key_item_display_length,key_item_display_length_uom,key_item_display_volume,key_item_display_volume_uom,key_item_display_weight,key_item_display_weight_uom,key_item_display_width,key_item_height,key_item_length,key_item_name,key_item_package_quantity,key_item_weight,key_item_width,key_language_code,key_manufacturer_name,key_manufacturer_sku,key_manufacturer_vendor_code,key_max_weight_recommendation,key_mfg_series_number,key_min_weight_recommendation,key_model_number,key_monthly_recurring_charge,key_number_of_items,key_number_of_licenses,key_number_of_pages,key_number_of_points,key_ordering_channel,key_preferred_vendor,key_product_sample_received_day,key_product_type,key_product_type_id,key_program_member,key_program_member_code,key_publication_date,key_publication_day,key_publication_month,key_publication_year,key_publisher,key_publisher_code,key_publisher_studio_label,key_recall_description,key_recall_external_identifier,key_recall_notice_expiration_date,key_recall_notice_publication_date,key_recall_notice_receive_date,key_target_gender,key_unit_count,key_upc,key_variation_theme_description,key_variation_theme_id,key_video_game_region,key_video_game_region_description,key_wireless_provider,key_wireless_provider_code,key_pkg_dimensional_uom,key_pkg_height,key_pkg_length,key_pkg_weight,key_pkg_weight_uom,key_pkg_width,key_release_date_embargo_level,key_dw_creation_date,key_dw_last_updated,key_is_deleted,key_last_updated,key_version,key_external_testing_certification,cand_Region Id,cand_MarketPlace Id,cand_ASIN,cand_Binding Code,cand_binding_description,cand_brand_code,cand_case_pack_quantity,cand_classification_code,cand_classification_description,cand_color_map,cand_country_of_origin,cand_cpsia_cautionary_statement,cand_creation_date,cand_currency_code,cand_customer_return_method,cand_customer_return_policy,cand_delivery_option,cand_discontinued_date,cand_ean,cand_esrb_age_rating,cand_esrb_descriptors,cand_excluded_direct_browse_node_id,cand_fedas_id,cand_fma_qualified_price_max,cand_fma_override,cand_Product Group Code,cand_Product Group Description,cand_has_ean,cand_has_online_play,cand_has_platform,cand_has_recommended_browse_nodes,cand_has_upc,cand_inner_package_type,cand_is_adult_product,cand_is_advantage,cand_is_certified_organic,cand_is_conveyable,cand_is_discontinued,cand_is_manufacture_on_demand,cand_is_phone_upgradeable,cand_Is Sortable,cand_is_super_saver_shipping_excl,cand_isbn,cand_item_classification_id,cand_item_display_diameter,cand_item_display_height,cand_item_display_length,cand_item_display_length_uom,cand_item_display_volume,cand_item_display_volume_uom,cand_item_display_weight,cand_item_display_weight_uom,cand_item_display_width,cand_item_height,cand_item_length,cand_item_name,cand_item_package_quantity,cand_item_weight,cand_item_width,cand_language_code,cand_manufacturer_name,cand_manufacturer_sku,cand_manufacturer_vendor_code,cand_max_weight_recommendation,cand_mfg_series_number,cand_min_weight_recommendation,cand_model_number,cand_monthly_recurring_charge,cand_number_of_items,cand_number_of_licenses,cand_number_of_pages,cand_number_of_points,cand_ordering_channel,cand_preferred_vendor,cand_product_sample_received_day,cand_product_type,cand_product_type_id,cand_program_member,cand_program_member_code,cand_publication_date,cand_publication_day,cand_publication_month,cand_publication_year,cand_publisher,cand_publisher_code,cand_publisher_studio_label,cand_recall_description,cand_recall_external_identifier,cand_recall_notice_expiration_date,cand_recall_notice_publication_date,cand_recall_notice_receive_date,cand_target_gender,cand_unit_count,cand_upc,cand_variation_theme_description,cand_variation_theme_id,cand_video_game_region,cand_video_game_region_description,cand_wireless_provider,cand_wireless_provider_code,cand_pkg_dimensional_uom,cand_pkg_height,cand_pkg_length,cand_pkg_weight,cand_pkg_weight_uom,cand_pkg_width,cand_release_date_embargo_level,cand_dw_creation_date,cand_dw_last_updated,cand_is_deleted,cand_last_updated,cand_version,cand_external_testing_certification
32737,1,1,1,B01GQMSL2O,miscellaneous,Misc.,,,base_product,Base Product,,,,7-Jun-16,USD,,,,,7.02E+11,,,,,54.49,,194,gl_beauty,Y,N,N,N,Y,,N,N,,Y,N,N,,Y,,,1,,,,,,,,,,7,9.5,Complete Tattoo Kit 3 Pro Machine Guns 15 Inks Power Supply Foot Pedal Needles Grips Tips,1,,5,en_US,TMXX,,,,,,FBATK25,,,,,,,,,BEAUTY,3606,,,,,,,,,TMXX,,,,,,,37.99,7.02E+11,,,,,,,inches,5.299999995,9.59999999,3.399999997,pounds,7.399999992,,8-Jun-16,2-Jun-17,N,2-Jun-17,26,,1,1,B01N4GOSR8,miscellaneous,Misc.,,,base_product,Base Product,,,,22-Dec-16,USD,,,,,7.02E+11,,,,,,,194,gl_beauty,Y,N,N,N,Y,,N,N,,Y,N,N,,Y,,,1,,,,,,,,,,,,Complete Tattoo Kit 2 Machine Set Equipment Power Supply 15 Color Inks,1,,,en_US,TMXX,,,,,,,,,,,,,,,BEAUTY,3606,,,,,,,,,TMXX,,,,,,,39.99,7.02E+11,,,,,,,,,,,,,,23-Dec-16,23-Dec-16,N,22-Dec-16,2,
10417,0,1,1,B0014D5NVS,grocery,Grocery,GL787,12,base_product,Base Product,,,,20-Feb-08,USD,,non_returnable,,,12587704417,,,,,,,467,gl_pantry,Y,N,N,N,Y,,N,N,,Y,N,N,,Y,,,1,,,,,,,,,,2.4,12.5,Glad Press'n Seal Food Plastic Wrap - 70 Square Foot Roll,1,0.25,2.6,en_US,Clorox,,CLOO7,,,,70441,,,,,,gourmet_ordering_channel,,,GROCERY,7361,Pantry,pantry,,,,,,CLOO7,Clorox,,,,,,,1,12587704417,,,,,,,inches,2.598425194,12.7559055,0.374785845,pounds,2.598425194,,4-Jan-11,21-Jun-17,N,20-Jun-17,659,,1,1,B01ARRW0O4,health_and_beauty,Health and Beauty,BRAEF,12,base_product,Base Product,white,,,18-Jan-16,USD,,non_returnable,,,42000439626,,,,,,,467,gl_pantry,Y,N,N,N,Y,,N,N,,Y,N,N,,Y,,,1,,,,,,,,,,,,"Brawny Paper Towels, White, 2XL Rolls",1,,,en_US,Georgia Pacific LLC (Paper),,GEQ29,,,,,,,,,,gourmet_ordering_channel,,,HEALTH_PERSONAL_CARE,1203,Pantry,pantry,,,,,,GEQ29,Georgia Pacific LLC (Paper),,,,,,,2,42000439626,,,,,,,inches,5.599999994,11.29999999,1.589999999,pounds,11.19999999,,19-Jan-16,3-May-16,N,3-May-16,37,
5907,0,1,1,B01CFXQZD0,consumer_electronics,Electronics,DJIAA,1,base_product,Base Product,,,no_warning_applicable,2-Mar-16,USD,,,in_store,,6.96E+12,,,7161074011,,1042.98,,421,gl_camera,Y,N,N,Y,Y,,N,N,,Y,N,N,,N,,,1,,,10,meters,,,1.4,kilograms,,12.8,14.96,DJI Phantom 4 Quadcopter,1,8.82,8.66,en_US,DJI Europe B.V.,,DJIEW,,,,CP.PT.000314,,1,,,,unorderable_ordering_channel,,23-Dec-16,CAMCORDER,683,,,,,,,,DJIEW,DJI Europe B.V.,,,,,,,,7.03E+11,STYLE_NAME,165,,,,,inches,8.661417314,14.96062991,8.81849048,pounds,12.79527558,,2-Mar-16,14-Mar-18,N,14-Mar-18,16999,,1,1,B01LWVYH3Z,toy,Toy,,,base_product,Base Product,,,,16-Sep-16,USD,,,,,4.91E+12,,,,,30.4,,421,gl_camera,Y,N,N,N,N,,N,N,,Y,N,N,,Y,,,1,,,,,,,,,,0.2,10.6,DJI Phantom 4 and 4 Pro / Pro+ Plus Drone Quick Release Propellers 2 Pairs (4 Total) Clockwise and Counter Clockwise Set of 4 DJI 9450S OEM Stock White Props for DJI Phantom 4 and Phantom 4 Pro/+,1,0.18,3,en_US,Drone World,,,,,,,,,,,,,,,CAMERA_OTHER_ACCESSORIES,692,,,,,,,,,Drone World,,,,,,,,,,,,,,,inches,0.2,10.59999999,0.18,pounds,2.999999997,,17-Sep-16,14-Oct-17,N,13-Oct-17,79,
50828,0,1,1,B00RWT1S4E,consumer_electronics,Electronics,,,base_product,Base Product,,,,7-Jan-15,USD,,,,,6.01E+11,,,165793011,,58.72,,328,gl_biss,Y,N,N,N,Y,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,3,12.5,Rock Leather & Vintage Gothic Retro Steampunk Handbag Shoulder Bag coin purse [A],1,1.4,11,en_US,OKTI,,,,,,5772018,,,,,,,,,BISS,7661,,,,,,,,,OKTI,,,,,,,,6.01E+11,,,,,,,inches,3.582677162,10.59055117,1.589532909,pounds,9.488188967,,7-Jan-15,1-Jul-17,N,1-Jul-17,510,,1,1,B00JMYHL2A,apparel,Apparel,FORGD,,variation_parent,Variation Parent,Brown,,,12-Apr-14,USD,,,,,,,,,,,,193,gl_apparel,N,N,N,N,N,,N,N,,Y,N,N,,Y,,,4,,,,,,,,,,,,Forum Novelties Men's Adult Steampunk Suede Spats Costume Accessory,1,0,,en_US,Forum Novelties Costumes,,FOROS,,,,,,1,,,,apparel_ordering_channel,,,ADULT_COSTUME,32882,,,,,,,,FOROS,Forum Novelties Costumes,,,,,,,,,SIZE/COLOR,3,,,,,inches,1,1,1,pounds,1,,12-Apr-14,21-Mar-18,N,20-Mar-18,1026,
22360,0,1,1,B005J2JQCM,sports,Sports,EXCB6,1,base_product,Base Product,Multi,,,25-Aug-11,USD,,,,,59497015981,,,374749011,,37.83,,200,gl_sports,Y,N,N,Y,Y,,,N,,Y,N,N,,Y,,,1,,5,9,inches,,,0.4,pounds,,1,4.75,Excalibur Scope Rings 30mm to fit 7/8,1,0.1,4,en_US,Excalibur Crossbow,,KIOF2,,,,1967,,,,,,sporting_goods_ordering_channel,,,SPORTING_GOODS,954,,,,,,,,KIOF2,Excalibur Crossbow,,,,,,,,59497015981,,,,,,,inches,0.699999999,4.599999995,0.45,pounds,2.499999997,,25-Aug-11,24-Feb-18,N,23-Feb-18,1462,,1,1,B00QL4H3E0,sports,Sports,EXCAY,1,base_product,Base Product,green,,,4-Dec-14,USD,,,,,6.26E+11,,,,,102.72,,200,gl_sports,Y,N,N,N,Y,,,N,,Y,N,N,,N,,,1,,6,18,inches,,,,,12,11,18,"Excalibur Octane Crypt Crossbow Case, Green",1,,15,en_US,Sportsman Supply Inc.,,SPPQ9,,,,Null,,1,,,,sporting_goods_ordering_channel,,,SPORTING_GOODS,954,,,,,,,,SPPQ9,Sportsman Supply Inc.,,,,,,,1,6.26E+11,,,,,,,inches,6.899999993,19.99999998,2.25,pounds,9.89999999,,5-Dec-14,30-Dec-17,N,29-Dec-17,2744,
37437,0,1,1,B001ECXJ1K,health_and_beauty,Health and Beauty,NATKK,6,base_product,Base Product,,,,15-Aug-08,USD,,non_returnable,,,68958016474,,,228013,,25.65,,121,gl_drugstore,Y,N,N,N,Y,,N,N,,Y,N,N,,Y,,,1,,,7.1,centimeters,,,1,pounds,,4.9,2.74,"Natural Factors - Easy Iron 20mg, High Bio-Availability, 60 Chewable Tablets",1,0.273373205,2.74,en_US,Natural Factors,,NAYUL,,,,1647,,1,,,,kitchen_ordering_channel,,11-Aug-11,HEALTH_PERSONAL_CARE,1203,,,18-Feb-11,18,2,2011,,NAYUL,Natural Factors,,,,,,unisex,60,68958016474,,,,,,,inches,2.699999997,4.899999995,0.35,pounds,2.699999997,,4-Jan-11,10-Mar-18,N,9-Mar-18,6319,,1,1,B003I4P3JS,health_and_beauty,Health and Beauty,NAV1H,12,base_product,Base Product,,,,19-Apr-10,USD,,non_returnable,,,6.22E+12,,,228013,,45.5,,121,gl_drugstore,Y,N,N,Y,Y,,N,N,,Y,N,N,,Y,,,1,,,3.56,inches,,,16,ounces,,8,3.56,"Natural Vitality Natural Calm Plus Calcium Magnesium Anti Stress, Organic, Raspbery Lemon, 16 oz",1,1,3.56,en_US,Quidsi,,EVF9M,,,,3227,,1,,,,kitchen_ordering_channel,,1-Nov-12,HEALTH_PERSONAL_CARE,1203,,,,,,,,EVF9M,Quidsi,,,,,,unisex,16,1.30E+11,SIZE_NAME,24,,,,,inches,3.599999996,7.699999992,1.2,pounds,3.699999996,,4-Jan-11,10-Jan-18,N,9-Jan-18,21336,
45571,0,1,1,B01BI3AICC,toy,Toy,PEPRC,4,base_product,Base Product,Multicolor,,choking_hazard_small_parts,5-Feb-16,USD,,,,,6.81E+11,,,,,23.25,,21,gl_toy,Y,N,N,N,Y,,N,N,,Y,N,N,,Y,,,1,,,,,,,,,,6.18,1.97,Peppa Pig - Muddy Puddles Family 4 Pack,1,0.396832072,9.06,en_US,Jazwares Domestic,,JAZBM,,,,92613,,1,,,,toy_ordering_channel,,,TOYS_AND_GAMES,6335,,,,,,,,JAZBM,Jazwares Domestic,,,,,,,,6.81E+11,,,,,,,inches,1.999999998,9.099999991,0.45,pounds,6.099999994,,6-Feb-16,10-Mar-18,N,9-Mar-18,1012,,1,1,B01NCS2T5B,toy,Toy,,,base_product,Base Product,,,,3-Jan-17,USD,,,,,6.81E+11,,,,,48.19,,21,gl_toy,Y,N,N,N,Y,,N,N,,Y,N,N,,Y,,,1,,,,,,,,,,,,Exclusive Peppa Pig Birthday Party Friends Figure Set,1,0.05,,en_US,Jazwares,,,,,,,,,,,,,,,TOYS_AND_GAMES,6335,,,,,,,,,Jazwares,,,,,,,,6.81E+11,,,,,,,inches,2.999999997,11.49999999,0.05,pounds,5.999999994,,3-Jan-17,15-Feb-18,N,14-Feb-18,712,
44542,1,1,1,B015VWQIWU,consumer_electronics,Electronics,,,base_product,Base Product,,,,28-Sep-15,USD,,,,,7.93E+11,,,,,24.71,,107,gl_wireless,Y,N,N,N,Y,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,0.35,5.85,"Galaxy Note 5 Case, Style4U Butterfly Design Slim Fit Hybrid Armor Case for Samsung Galaxy Note 5 with 1 Style4U Stylus [Butterfly Hot Pink]",1,0.13125,2.96,en_US,Style4U,,,,,,,,,,,,,,,WIRELESS_ACCESSORY,3609,,,,,,,,,Style4U,,,,,,,,7.93E+11,COLOR,2,,,,,inches,0.499999999,6.999999993,0.15,pounds,4.199999996,,29-Sep-15,14-Oct-17,N,13-Oct-17,159,,1,1,B01M7NXZ0V,wireless_phone_accessory,Wireless Phone Accessory,,,base_product,Base Product,,,,11-Oct-16,USD,,,,,,,,,,,,107,gl_wireless,N,N,N,N,N,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,,,Galaxy Note 5 Case - Mavis's Diary 3D Handmade Bling Crystal Lovely Pink Gems Butterflies with Cute White Butterfly Shiny Glitter Diamonds Rhinestones Full Edge Hard PC Cover for Samsung Galaxy Note 5,1,,,en_US,Mavis's Diary,,,,,,,,,,,,,,,WIRELESS_ACCESSORY,3609,,,,,,,,,Mavis's Diary,,,,,,,,,COLOR,2,,,,,,,,,,,,12-Oct-16,12-Oct-16,N,11-Oct-16,2,
16345,1,1,1,B01DJH637O,toy,Toy,,,base_product,Base Product,,,,28-Mar-16,USD,,,,,1.40E+12,,,,,16.95,,21,gl_toy,Y,N,N,N,N,,N,N,,Y,N,N,,Y,,,1,,,,,,,,,,4.3,9.3,"Migration, Set of Sea Creatures, Stingray, Seal & Magellanic Penguin, Animal Figures",1,0.45,6.2,en_US,Migration,,,,,,,,,,,,,,,TOYS_AND_GAMES,6335,,,,,,,,,Migration,,,,,,,,,,,,,,,inches,4.299999996,9.299999991,0.45,pounds,6.199999994,,29-Mar-16,26-May-17,N,26-May-17,26,,1,1,B016NY0704,toy,Toy,SCME9,1,base_product,Base Product,,,choking_hazard_small_parts,24-Feb-16,USD,,,,,7.83E+11,,,,,21.69,,21,gl_toy,Y,N,N,N,Y,,N,N,,Y,N,N,,Y,,,1,,,,,,,0.1708,kilograms,,2.165,3.15,Schleich North America Sperm Whale Toy Figure,1,,9.252,en_US,Schleich North America,,SCCA7,,,,14764,,,,,,toy_ordering_channel,,4-Jul-16,TOYS_AND_GAMES,6335,,,,,,,,SCCA7,Schleich North America,,,,,,unisex,,7.83E+11,,,,,,,inches,2.086614171,9.448818888,0.308647167,pounds,2.913385824,,24-Feb-16,11-Mar-18,N,10-Mar-18,10192,
16066,1,1,1,B0094RGB9E,toy,Toy,MEXE9,12,base_product,Base Product,,,choking_hazard_small_parts,1-Sep-12,USD,,,in_store,,8.14E+12,,,672124011,,33.09,,21,gl_toy,Y,N,N,Y,Y,,N,N,,Y,N,N,,Y,,,1,,2,11,inches,,,1.81,pounds,11,2,11,"Melissa & Doug Stamp-a-Scene Stamp Pad: Fairy Garden - 20 Wooden Stamps, 5 Colored Pencils, and 2-Color Stamp Pad",1,1.1,11,en_US,Melissa & Doug,,MEMQ9,,,,2424,,1,,,,toy_ordering_channel,,,TOYS_AND_GAMES,6335,,,,,,,,MEMQ9,Melissa & Doug,,,,,,unisex,,7.96E+11,,,,,,,inches,1.499999998,10.99999999,1.399999999,pounds,10.49999999,,2-Sep-12,10-Mar-18,N,9-Mar-18,9574,,1,1,B0098QCCZS,toy,Toy,,,base_product,Base Product,,,choking_hazard_small_parts,10-Sep-12,USD,,,in_store,,772079679,,,,,,,21,gl_toy,Y,N,N,N,Y,,N,N,,Y,N,N,,Y,,,1,,,,,,,,,,,,Princess Bundle,,,,en_US,Melissa & Doug,,MELRT,,,,,,1,,,,,,,TOYS_AND_GAMES,6335,,,,,,,,,Melissa & Doug,,,,,,,,772079679,,,,,,,inches,2.699999997,15.29999998,4.8,pounds,10.49999999,,11-Sep-12,13-May-16,N,12-May-16,28,
22147,1,1,1,B00IP42FBA,health_and_beauty,Health and Beauty,INT1Q,12,base_product,Base Product,,,,28-Feb-14,USD,,,,,8.53E+11,,,11062221,,38.83,,194,gl_beauty,Y,N,N,N,Y,,N,N,,Y,N,N,,Y,,,1,,,,,4,fluid_ounces,,,,1.9,1.9,"Organic Rosehip Seed Oil - 100% Pure, Unrefined Virgin Oil - Natural Moisturizer for Face, Skin, Hair, Stretch Marks, Scars, Wrinkles, Fine Lines & Nails - Omega 6, Vitamin A and C - 4 OZ",1,,5.8,en_US,SETAF,,SETAF,,,,,,1,,,,kitchen_ordering_channel,,14-Aug-14,BEAUTY,3606,,,27-Jan-15,27,1,2015,,SETAF,SETAF,,,,,,,4,8.53E+11,COLOR,2,,,,,inches,3.1,8.1,0.35,pounds,5.9,,28-Feb-14,16-Mar-18,N,15-Mar-18,1716,,1,1,B01LOZB5P8,health_and_beauty,Health and Beauty,,,base_product,Base Product,,,,6-Sep-16,USD,,,,,8.17E+11,,,165793011,,,,194,gl_beauty,Y,N,N,N,Y,,N,N,,Y,N,N,,Y,,,1,,,,,4,fluid_ounces,,,,,,"ArtNaturals 100% Pure Rosehip Seed Oil - (4 Fl Oz / 120ml) - 3 Piece Gift Set - Cold Pressed & Unrefined - Natural Moisturizer for Dry Skin, Fine Lines and Scars  for Face, Nails, Hair and Skin",1,,,en_US,ArtNaturals,,,,,,,,,,,,,,,BEAUTY,3606,,,,,,,,,ArtNaturals,,,,,,unisex,4,8.17E+11,SIZE_NAME/SCENT_NAME,171,,,,,inches,2.677165352,6.692913379,1.014126405,pounds,6.299212592,,7-Sep-16,23-Mar-18,N,22-Mar-18,293,
4105,0,1,1,B007PAOL2G,sports,Sports,BASDK,1,base_product,Base Product,,,,28-Mar-12,USD,,,,,7.11E+11,,,,,91.22,,468,gl_outdoors,Y,N,N,N,Y,,N,N,,Y,N,N,,N,,,1,,3,18.3,inches,,,9,pounds,11.22,3,11.22,Basecamp by Mr. Heater Two Burner Stove (Red),1,9,18.3,en_US,BASE CAMP,,MRHE9,,,,F235700,,1,,,,sporting_goods_ordering_channel,,,OUTDOOR_RECREATION_PRODUCT,34036,,,,,,,,MRHE9,BASE CAMP,,,,,,,,89301357006,,,,,,,inches,4.099999996,18.79999998,9.6,pounds,13.09999999,,29-Mar-12,12-Sep-17,N,12-Sep-17,914,,1,1,B0009PUR86,sports,Sports,CBTR9,2,base_product,Base Product,Black,,no_warning_applicable,18-May-05,USD,,,in_store,,7.57E+11,,,,,62.62,,468,gl_outdoors,Y,N,N,N,Y,,N,N,,Y,N,N,,Y,,,1,,8.73,10.82,inches,,,6.7,pounds,8.93,8.729999991,10.81799999,Coleman 24-Piece Enamel Dinnerware Set,1,,8.929999991,en_US,Coleman,,CBIK9,,,,2000016407,,1,,,,sporting_goods_ordering_channel,,20-Nov-06,OUTDOOR_RECREATION_PRODUCT,34036,,,,,,,,CBIK9,Coleman,,,,,,unisex,,7.57E+11,SIZE_NAME,24,,,,,inches,6.181102356,10.51181101,6.499227484,pounds,10.51181101,,4-Jan-11,1-Dec-17,N,30-Nov-17,11564,
37340,0,1,1,B004XEHT8K,sports,Sports,LONEH,1,base_product,Base Product,,,,20-Apr-11,USD,,,,,7.57E+11,,,,,451.52,,200,gl_sports,Y,N,N,N,Y,,,N,,Y,N,N,,N,,,1,,,,,,,,,,4,30,Lone Wolf Hand Climber Combo II Climbing Tree Stand,1,0.4,20,en_US,Lone Wolf Treestands,,KIOF2,,,,45572,,,,,,sporting_goods_ordering_channel,,,SPORTING_GOODS,954,,,,,,,,KIOF2,Lone Wolf Treestands,,,,,,,,7.57E+11,,,,,,,inches,4.299999996,30.89999997,17.75,pounds,20.39999998,,21-Apr-11,27-Oct-17,N,27-Oct-17,1426,,1,1,B00ILFLT24,sports,Sports,BUHY9,1,base_product,Base Product,black,,,22-Feb-14,USD,,,in_store,,7542626279,,,,,226,,200,gl_sports,Y,N,N,Y,Y,,,N,,Y,N,N,,Y,,,1,,2.91,3.82,inches,,,0.37,pounds,1.42,2.91338,3.81889,Bushnell 202442 The Truth ARC 4x20mm Bowhunting Laser Rangefinder with Clear Shot,1,0.374785845,1.41732,en_US,Bushnell,,BUBV9,,,,202442,,1,,,,sporting_goods_ordering_channel,,5-Jun-15,SPORTING_GOODS,954,,,,,,,,BUBV9,Bushnell,,,,,,unisex,1,7542626279,,,,,,,inches,2.999999997,5.399999994,0.55,pounds,5.099999995,,23-Feb-14,13-Oct-17,N,13-Oct-17,5611,
44916,0,1,1,B003WLY24O,camera,Camera,COWAC,1,base_product,Base Product,,,,20-Jul-10,USD,,,,,7.81E+11,,,,,93.1,,421,gl_camera,Y,N,N,N,Y,,,N,,Y,N,N,,N,,,1,,,,,,,,,,9.842519675,9.842519675,CowboyStudio Photography & Video Portrait Umbrella Continuous Triple Lighting Kit,1,10.6,9.842519675,en_US,Cowboy Studio,,YANBF,,,,triple kit case,,,,,,ce_ordering_channel,,13-Dec-10,CAMERA_OTHER_ACCESSORIES,692,,,,,,,,YANBF,Cowboy Studio,,,,,,male,,7.81E+11,,,,,,,inches,7.913385819,31.29921257,10.62628103,pounds,8.110236212,,4-Jan-11,22-Mar-18,N,22-Mar-18,2842,,1,1,B01MT87X15,office_product,Office Product,,1,base_product,Base Product,,,no_warning_applicable,11-Jan-17,USD,,,,,8.49E+11,,,,,61.21,,229,gl_office_product,Y,N,N,N,Y,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,4.9,11.1,"Dymo Compatible 1744907 - 4"" x 6"" Dymo 4XL Postage Shipping Labels (1 Roll - 220 Labels Per Roll) (6 Pack)",1,8.8,7.7,en_US,KENCO,,,,,,Dymo 1744907,,6,,,,office_product_ordering_channel,,,OFFICE_PRODUCTS,3523,,,,,,,,,KENCO,,,,,,,,8.49E+11,SIZE_NAME,24,,,,,inches,4.899999995,11.09999999,8.799999993,pounds,7.699999992,,12-Jan-17,12-Dec-17,N,11-Dec-17,79,
43592,0,1,1,B01JLI06U0,consumer_electronics,Electronics,,,base_product,Base Product,green,,,3-Aug-16,USD,,,,,,,,,,28.32,,147,gl_pc,N,N,N,N,N,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,,,"iPad Mini Case, iPad Mini 2 Case, iPad Mini 3 Case, iYCK Premium PU Leather Flip Folio Protective Shell Wallet Case Cover with Stand Kickstand for Apple iPad Mini 1/2/3 - Never Grow Up",1,,,en_US,,,,,,,IYCK1457,,,,,,,,,COMPUTER_COMPONENT,618,,,,,,,,,,,,,,,,,,SIZE/COLOR,3,,,,,inches,0.799999999,9.99999999,0.2,pounds,6.699999993,,3-Aug-16,28-Apr-17,N,28-Apr-17,50,,1,1,B01LX0Z7F3,miscellaneous,Misc.,,,base_product,Base Product,,,,28-Sep-16,USD,,,,,1.91E+11,,,11390587011,,,,107,gl_wireless,Y,N,N,N,Y,,N,N,,Y,N,N,,Y,,,1,,,,,,,,,,,,"iPhone 7 Plus Case,iPhone 7 Plus Wallet Cover Case,LEECO Card Pockets Slots Wallet PU Leather Folio Kickstand Protective Case Cover for Apple iPhone 7 Plus 5.5 inch (2016),Blue Dumbo",1,,,en_US,LEECOCO,,,,,,,,,,,,,,,WIRELESS_ACCESSORY,3609,,,,,,,,,LEECOCO,,,,,,,,1.91E+11,COLOR,2,,,,,inches,1.22047244,7.795275583,0.17636981,pounds,4.566929129,,28-Sep-16,5-Oct-17,N,5-Oct-17,52,
1748,1,1,1,B00QJHLRIW,kitchen,Kitchen,HON7S,,base_product,Base Product,Beige,,no_warning_applicable,4-Dec-14,USD,,,,,8.00E+11,,,,,402,,196,gl_furniture,Y,N,N,N,Y,,,N,,N,N,N,,N,,,1,,,,,,,77,pounds,,31,38,HomCom PU Leather Rocking Sofa Chair Recliner - Cream,1,94,33,en_US,Aosom Direct,,AOSOR,,,,831-003CW,,1,,,,universal_catalog_ordering_channel,,,HOME_FURNITURE_AND_DECOR,929,,,,,,,,AOSOR,Aosom Direct,,,,,,,,8.00E+11,COLOR_NAME,8,,,,,inches,30.74999997,37.99999996,94.00999992,pounds,30.99999997,,4-Dec-14,28-Jun-17,N,27-Jun-17,100,,1,1,B0178W7NZC,,,,,base_product,Base Product,Beige,,,28-Oct-15,USD,,,,,7.02E+11,,,,,125.36,,196,gl_furniture,Y,N,N,N,Y,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,,,Tenive Deluxe Pu Leather 360 Degree Swivel Rocker Massage Recliner Sofa Chair Lounge 8 Vibrating Nodes -Executive Heated w/ Control Back,1,,,en_US,Tenive,,,,,,Massage Chair,,,,,,,,,HOME_FURNITURE_AND_DECOR,929,,,,,,,,,Tenive,,,,,,,,7.02E+11,COLOR_NAME,8,,,,,,,,,,,,28-Oct-15,30-May-17,Y,30-May-17,153,
