ID,label
39341,1
51883,1
33620,0
13663,0
30719,0
42374,0
17345,1
27471,1
2376,0
52085,0
17759,0
26090,1
1834,0
24740,1
42755,0
49397,1
2956,1
51913,0
22340,1
1139,1
16451,0
46751,0
13967,0
6383,0
52015,1
50342,0
1946,0
2103,1
24758,1
27943,1
15001,1
7227,0
3624,1
32700,1
13290,0
4093,1
51434,0
27053,1
38492,0
47691,0
1902,1
10659,1
24253,1
13923,1
11285,0
44824,1
27039,1
12561,1
9340,0
406,0
5217,0
19355,0
13968,0
50897,1
12958,1
51822,0
40300,1
16204,1
34760,0
47574,1
17318,1
31760,0
44482,0
12828,1
43701,0
17582,1
12138,0
52201,0
50302,0
9112,1
19729,0
25109,1
15369,1
51477,1
52241,1
42677,0
5532,1
7446,1
44799,0
31957,1
2998,1
29919,0
47381,0
48827,1
43165,1
6603,1
32932,0
30759,0
52445,0
40848,0
28683,0
28188,0
40872,0
16727,1
33141,1
51594,1
38899,1
2616,1
44699,1
42433,1
14326,1
35408,1
3413,0
13580,0
48183,0
48078,0
3799,0
34636,0
20608,0
46740,1
37141,1
33360,0
613,1
49334,0
43432,1
18827,1
11520,0
44207,0
5185,0
43399,0
29440,0
36515,0
9170,1
6504,1
10261,1
6215,0
7115,1
21428,0
48028,1
17432,1
48814,0
7489,1
45248,1
49374,1
16645,1
16680,0
24973,0
16172,0
34961,1
25436,0
51168,1
45200,0
2490,0
375,0
22205,0
14535,0
29092,0
8644,0
32479,1
5607,1
17769,0
20110,0
44257,0
21881,1
41374,1
35027,0
1266,0
47483,1
31902,0
40317,0
50024,0
45838,1
26410,1
211,1
650,1
45593,0
28579,1
20923,1
1082,1
17067,1
47851,0
26850,0
2219,0
21067,0
10442,1
35218,1
14449,0
37663,1
24181,1
46977,1
7878,1
22283,1
26632,1
17652,1
37441,0
13140,1
29719,1
18346,1
3914,1
325,1
48977,1
49434,1
25320,0
24788,1
19896,1
21211,0
31616,0
34542,0
1426,1
2983,1
34919,1
50189,1
46188,0
40107,1
22995,1
14531,0
15269,1
50849,0
47406,1
48253,0
29664,1
10778,1
22890,0
1562,0
17020,0
46585,0
50872,1
18893,1
46826,1
36532,1
48291,1
20565,0
44368,1
2723,1
21273,0
16135,0
21340,1
23281,1
45206,0
40725,1
50721,0
25688,0
13284,0
23805,1
14432,0
30970,1
44420,0
30730,0
13172,0
34674,1
9678,1
40428,0
35513,0
44083,1
40087,1
12590,1
26786,1
41174,1
47971,0
35843,1
23189,0
7977,0
16876,0
5147,0
4723,0
4516,1
5037,1
44151,0
47917,1
3324,0
10052,1
49003,1
45710,1
16343,1
35282,1
44143,1
45173,0
50183,1
17841,1
26628,1
52555,1
41039,0
13159,0
8573,1
15983,1
40381,0
33480,1
23260,0
19906,1
49459,0
4240,0
37235,0
48979,1
42736,0
31177,0
10155,1
25123,0
41884,0
33692,1
3727,1
1256,1
35651,1
5774,1
40481,0
22919,0
38199,0
5410,0
18686,1
22129,1
48318,0
42318,0
25891,1
33354,0
34330,0
42218,0
45857,0
49980,0
25385,0
21156,0
4331,1
43215,1
37942,1
36980,1
25812,0
39619,1
25667,0
16953,0
49035,0
11308,1
30064,1
39844,0
25273,0
16399,0
4883,1
48896,0
26029,1
50127,0
23192,1
45128,0
27041,1
16559,1
46739,0
21383,1
14539,1
1998,1
41317,0
30971,1
39910,1
1950,1
47596,1
41458,0
40789,0
7101,0
17074,0
20810,1
51258,1
32668,0
47977,0
41783,1
44677,1
43661,1
11180,0
28900,1
48678,1
11732,0
52369,1
40466,1
29652,0
40998,0
23994,0
29608,1
2608,0
47771,0
12495,1
39452,0
26418,1
45931,1
44867,0
32762,1
17326,0
28832,1
35589,0
7570,1
24259,1
39258,0
28529,0
34035,0
22095,1
48516,1
30482,1
48327,0
14257,1
30190,0
49991,1
1723,1
4641,0
35126,1
45759,0
21110,1
39750,1
37886,1
30717,1
2687,0
12225,0
21914,1
13946,1
51719,0
51240,1
35924,0
32701,0
28130,1
39136,0
27563,1
41398,0
14058,1
23467,1
8751,0
41861,0
44,0
32976,1
35524,0
10401,0
51976,0
7409,0
21530,0
25200,0
26717,0
8122,0
33770,1
2778,1
49836,0
10658,0
50881,1
17219,0
24733,1
25476,1
41968,1
20524,1
48878,0
28929,1
23063,0
20060,1
11177,0
11245,0
23599,1
11553,1
880,1
12280,0
19257,1
29636,1
3342,0
31457,1
37602,1
25408,1
24249,1
49772,1
18766,1
19353,0
36541,0
22749,1
33263,1
52518,1
15408,1
18704,0
6877,1
51417,1
1632,1
9207,1
44445,1
50515,0
25153,1
22786,0
35814,0
1237,1
11885,1
30500,0
19702,1
6261,0
46012,1
18986,0
26083,1
51759,1
2337,0
37374,1
44235,1
10678,1
32596,0
50743,1
2392,0
46042,0
42941,0
29442,1
52247,1
19389,0
21300,1
13766,0
16602,1
938,1
9441,0
8986,0
8293,1
33634,0
20760,0
33671,0
9663,1
41910,0
7222,0
23907,0
11015,0
20744,0
15768,1
5932,0
649,0
26589,1
11746,0
30380,0
4428,0
23745,1
45714,0
13922,1
50790,1
27346,0
42655,0
14320,1
51313,1
3666,0
22297,0
34150,1
30071,1
18751,1
36832,1
44892,1
15022,1
17768,1
32944,0
37358,1
1588,0
23415,0
18544,0
535,1
39804,1
48263,0
27111,1
11195,0
24561,0
43511,1
16284,1
33822,0
23379,1
29449,1
14286,1
42956,1
22055,0
30529,1
22427,1
39137,1
38348,0
13798,0
17603,1
37879,1
45277,1
14956,0
31737,1
2976,1
26134,1
8966,1
46477,0
6750,1
21676,1
42171,1
19412,1
11522,0
26494,0
26487,0
24543,1
18204,1
31891,1
33894,0
42375,1
26215,1
25993,1
51722,1
25937,1
28030,0
32557,0
11907,1
4248,0
45337,1
8055,1
10464,1
2707,1
14448,0
6922,1
8271,1
7953,1
19648,1
21007,0
26361,1
11064,1
13828,1
35171,1
5934,1
23496,1
13200,0
28180,1
12715,0
47207,0
22382,0
50429,1
29513,1
4894,0
46319,0
19604,0
50099,0
50624,0
14743,0
38224,0
28677,0
3478,1
22377,1
3696,0
21816,1
51256,1
14174,1
6216,0
44463,1
13745,1
22468,0
16957,1
28054,0
18392,1
50903,0
2644,1
3492,1
46609,0
10976,1
50135,1
25693,1
36069,1
22639,1
35071,0
5867,1
19945,0
3693,0
50595,0
34169,0
19541,0
25359,1
7597,1
8016,1
6172,0
35138,1
13783,0
24548,1
51955,0
11450,1
20612,1
26183,1
44350,1
30448,1
7803,1
19392,0
10087,1
42973,1
39644,0
35873,1
2354,1
12510,0
37233,1
32465,1
26713,1
48599,0
16470,0
42149,0
6693,0
32533,1
4032,1
42043,0
51888,0
11044,1
16157,1
35205,0
4965,1
23091,0
1905,1
47416,1
19362,1
18510,0
28357,0
18757,1
36004,1
32198,0
37286,1
7341,1
39540,1
10534,1
14765,0
6917,0
24446,1
5251,0
23326,1
30607,1
19373,1
28415,1
43427,0
12068,1
21144,1
1074,0
31402,1
9840,1
17062,1
15245,0
20214,1
1523,1
48676,0
10410,0
35884,1
7565,1
49730,0
39724,1
37481,1
51709,0
22633,1
3383,0
42105,0
23635,1
27792,0
29436,1
37078,1
14189,1
9133,0
32514,1
18317,0
26274,1
9411,1
11867,1
47314,1
22097,1
25838,0
7339,1
15803,0
44020,1
41885,0
36039,1
49642,0
10525,0
26199,1
14913,1
48137,1
15370,1
708,1
24747,0
12799,0
4103,0
25528,1
115,0
51150,1
10436,0
45716,1
495,1
15384,1
7299,1
4656,1
4005,0
14333,0
34941,1
40414,0
30871,0
4063,0
31145,1
5413,1
9812,0
4259,1
50066,1
49974,1
40273,0
6218,1
37619,1
38654,1
2213,1
163,1
36565,0
26147,0
22070,0
13952,1
2528,0
29007,1
40763,0
50131,0
44905,1
49683,1
47887,0
1373,0
8665,1
6272,1
36974,1
17416,0
46809,0
1015,0
43405,1
11883,1
21065,0
27306,1
35757,0
1618,0
52019,0
47250,0
18096,1
39568,1
73,0
34832,1
18789,0
35954,1
19622,0
4123,0
17766,1
23282,1
51617,1
34379,0
17220,0
31078,1
24797,1
44205,0
47720,1
27578,0
12006,0
51064,0
25051,1
33964,0
16913,0
11719,0
8409,1
46787,0
28036,1
1853,1
1697,1
22518,0
27092,0
21434,1
25428,0
20706,0
51443,1
4244,1
15733,0
49704,1
9548,1
43072,0
35398,1
1542,1
50319,1
38635,1
34784,0
12319,0
9094,0
15089,1
4095,1
19271,1
36243,1
3820,0
10944,1
6660,0
17240,1
44687,0
10227,0
1683,0
29129,1
17916,1
34635,0
1271,0
46972,0
8599,0
36604,1
28165,0
46258,1
18294,0
42987,1
51567,1
23606,1
28716,0
22446,0
50994,0
38429,0
41651,0
3906,0
32342,1
43567,0
24137,0
40977,1
3321,1
4897,0
7583,0
17150,0
1211,0
658,1
39132,0
45134,1
19666,1
49373,1
6130,0
24782,1
36814,1
23033,0
32143,1
52007,0
1580,1
41654,0
22916,0
8738,0
974,0
44543,1
29136,0
16904,1
43519,0
13862,1
43210,0
309,1
14989,1
49022,1
27606,1
52460,0
2779,0
6301,0
25284,1
19662,0
8357,0
6752,0
23809,1
37367,0
9469,0
3565,1
15900,0
33553,0
3086,1
49086,1
37369,1
29639,1
46244,0
19641,1
14978,0
18947,1
33777,0
12755,0
52428,0
28297,0
48241,0
29828,1
2742,1
47397,0
34812,0
15549,1
50011,1
35163,0
22443,1
45300,0
29146,1
13801,0
26360,1
50201,1
11243,0
26695,1
22929,1
39747,1
39262,0
33033,0
23956,0
50684,1
24187,1
33286,0
42081,0
16623,0
44685,1
27982,1
11870,1
36011,1
33730,1
21836,0
36568,0
13674,1
9217,0
37604,1
27912,0
15717,0
16723,0
42779,1
48377,1
14606,0
31883,0
51073,1
22955,1
49498,0
52037,1
36498,0
10475,1
31541,1
33429,1
3015,0
26376,0
10152,1
27575,1
25185,0
41236,0
38982,1
45592,1
40343,1
37995,0
18916,0
14979,0
4395,1
21044,1
18712,1
50082,0
42629,1
39983,1
36750,1
32054,0
5300,1
41635,1
20568,1
34236,0
22003,0
33636,1
13825,1
40965,0
21615,0
20969,1
29931,0
7732,0
35127,1
40915,1
52166,0
22445,0
36123,0
7879,1
7560,1
9365,1
6075,0
11664,1
33482,0
9425,1
28806,1
9785,1
34195,0
35561,1
52089,0
50042,0
346,0
18967,0
45507,1
28867,1
19625,1
5314,1
24077,1
38174,1
33863,1
11365,0
33493,0
36752,1
45612,1
10185,0
33549,0
51324,0
31590,1
21346,0
13336,0
52459,0
47321,1
5031,1
17829,0
3880,0
24206,0
14996,1
29954,1
30823,0
32433,1
29864,0
45758,1
51539,1
10771,1
46039,1
11582,0
13331,0
46283,1
2220,1
38857,0
15790,1
29345,1
31359,0
11208,0
2489,0
26413,1
13643,0
10265,1
75,1
45916,0
32777,1
18486,1
50854,1
36399,0
329,0
37871,0
8459,1
26194,0
43768,1
932,0
6817,0
18716,0
23896,1
196,1
10758,0
27133,0
2214,1
34865,0
27359,1
34463,1
49263,0
13171,1
2500,0
42525,1
18578,1
51651,0
18810,1
35721,1
49014,0
42554,0
27691,0
48693,0
3479,0
21305,0
9241,1
25206,1
8211,0
6676,0
17300,1
35540,0
46492,0
34781,1
29232,1
23578,0
19868,1
14887,1
50524,0
42571,1
9230,0
6427,1
46853,0
22394,0
50369,1
41921,1
6821,1
10010,0
40056,1
32840,1
42055,1
33465,0
5399,1
47493,1
38811,1
51026,0
15461,0
39655,1
49255,1
16811,0
24920,0
14946,0
1318,1
45630,1
14017,0
14991,1
34428,0
13696,0
10303,1
2123,0
35339,0
2544,0
8579,0
15463,1
43568,0
2166,0
38100,0
19939,1
343,0
48935,0
33372,1
40452,0
303,0
35155,0
2418,1
46106,0
2204,0
43705,1
23715,1
38063,1
49277,0
19955,1
43394,1
42071,1
36268,1
15721,1
24172,0
46645,0
43584,0
44103,0
33876,1
40683,0
21229,1
20646,1
14960,1
9771,1
26745,0
34571,1
21772,0
372,1
32983,0
29038,0
44261,1
33107,0
46227,1
15242,1
15128,0
41928,1
7793,1
615,1
9195,0
4407,1
21246,0
38259,0
32997,0
34135,1
5849,0
687,0
44176,0
27034,1
40424,0
32138,1
5370,0
33450,1
9384,0
32731,0
40108,1
5055,0
20767,0
6501,1
43094,1
12343,0
44319,1
26971,1
17132,0
48871,0
38451,1
31994,0
42336,0
33077,1
12452,0
44768,1
17239,1
40507,1
7962,0
51463,0
11982,0
15379,1
29399,1
4891,1
11671,0
3262,0
45690,0
47329,1
40905,0
9676,0
8539,1
8066,1
13667,0
23229,1
29697,1
42762,0
5505,0
1959,0
875,0
21170,0
46672,1
13749,1
34176,0
13599,0
11289,1
33682,1
21539,0
12842,1
28617,0
165,0
11451,0
38485,1
36762,1
26388,1
35833,1
33366,1
11968,0
40544,0
484,1
52430,1
31192,1
14438,0
36452,1
45384,1
8574,0
19547,1
50074,0
32767,0
11865,0
4058,1
19532,0
44828,0
9303,1
23397,0
33528,0
6671,0
29549,0
43016,1
14613,1
4818,1
48085,1
32418,0
50866,0
34859,1
4502,1
51761,1
34663,0
16487,0
47654,1
5495,1
44811,1
31580,1
25069,0
4199,0
41243,0
43932,0
27752,0
35294,0
42070,1
5171,0
18239,0
36360,0
17646,1
51380,1
28271,0
21927,0
45974,0
43904,1
26497,0
32573,1
22027,1
10177,0
30481,0
42455,1
20687,0
17320,0
29959,1
18948,1
18884,0
41766,0
16824,1
50723,0
4198,0
18851,0
31473,1
25946,0
24691,1
30776,0
9894,1
18744,1
46491,1
3353,1
37409,1
2841,1
21647,0
21723,0
29171,0
36619,0
12588,1
34092,1
6592,0
39996,1
40000,1
49630,0
27585,1
32159,0
29248,1
35785,0
43220,1
42352,0
11760,1
12371,1
37609,1
6420,0
38060,0
1929,0
6135,1
1094,1
35679,1
22655,1
32665,1
3833,1
13205,1
13779,1
37637,0
47688,0
23214,1
36533,0
47843,0
26397,1
9436,1
9686,1
43496,0
6979,0
42467,1
28981,0
3690,0
8809,1
41043,1
8132,1
20931,1
1060,1
30831,1
1750,1
47110,0
20263,1
49049,1
13297,0
8716,0
44969,1
25952,1
22871,0
32080,0
35959,0
25269,1
7664,0
6173,0
3721,1
33771,1
44538,1
23365,1
22020,0
28904,1
47605,0
5509,1
41141,0
19017,1
43268,1
10939,0
33878,0
7739,1
18858,0
31282,0
49471,0
27505,1
10076,0
28481,0
20129,0
28829,1
39098,0
4875,1
50700,1
52212,0
44140,1
30076,0
7288,1
27068,0
24448,0
45599,0
5839,1
37818,0
4027,0
11747,0
5831,1
51833,0
22324,1
444,1
38907,1
27380,1
49357,0
29735,0
5580,1
37685,1
7313,0
16734,1
28679,0
41190,1
46099,1
37478,0
6100,0
33252,1
29666,1
47782,0
43735,0
13192,0
36522,0
13650,0
29330,0
13094,1
12238,1
36479,1
19126,1
37937,1
26067,0
863,1
28826,1
35061,1
34928,0
33144,1
50587,1
39588,1
35000,0
12540,0
39088,0
34089,0
31828,0
37971,0
19845,0
49225,1
3957,1
5923,0
24085,1
40618,1
23289,0
49336,0
4879,0
38723,1
42765,0
22071,1
44504,0
49370,0
29628,0
25001,1
32911,1
36286,1
9153,1
17886,1
45029,1
13866,0
34825,0
30851,1
35528,0
42497,0
27987,0
32724,1
29474,0
12490,0
36566,1
24643,0
28549,1
48106,1
2078,1
23386,1
45181,1
39805,0
26468,1
36875,0
5591,0
26455,1
27567,1
29601,0
41805,1
37476,0
48833,0
29278,0
4055,1
15980,1
33721,1
39682,1
35440,0
6844,0
47925,1
51837,1
22047,1
27487,1
8042,0
20333,1
18146,1
48521,0
49818,0
45997,1
37456,0
10275,0
52480,1
20684,1
13637,0
491,1
3148,1
716,1
36210,1
18134,0
43505,1
18693,0
37985,1
45446,0
49134,0
24674,0
27909,1
48715,0
50109,0
40746,0
12456,1
35412,1
17402,0
31212,1
23887,0
37232,1
45734,0
12704,0
45871,0
42580,1
26336,1
50505,0
29396,0
46605,1
15420,0
8584,1
46675,1
29392,1
5381,1
14567,1
5233,0
6890,0
31411,1
29364,1
10144,0
50780,1
6677,0
36375,1
41543,1
49292,0
37585,1
7610,0
32096,0
36148,1
16596,0
9156,0
46430,0
34449,0
31194,0
9932,1
47757,0
13209,1
35270,1
29963,1
1225,0
2814,0
27874,0
21645,1
17621,0
27908,1
26906,0
2374,0
17360,1
35311,0
32249,1
403,0
42603,0
2008,1
10826,1
38308,1
50935,1
43646,1
30049,0
51907,1
7309,0
29413,0
29528,0
44005,0
4989,1
25459,0
33691,0
665,0
44219,1
23763,0
5450,1
18813,1
44752,1
9468,0
39353,0
22503,1
23814,1
47426,0
46501,1
40654,1
20377,1
401,1
41326,1
26220,1
24489,0
4011,0
23753,1
17741,0
12043,1
43656,0
9610,0
30847,0
6639,1
2926,1
23928,1
48252,1
16403,1
19760,1
12376,0
34358,1
42098,1
26810,1
21766,1
16132,1
15609,0
42327,1
32959,1
39030,1
31298,1
39235,0
50244,1
27872,1
47376,0
29613,0
43315,1
29452,0
24684,1
36232,0
46270,0
30419,0
26287,0
27668,1
8989,1
38214,1
42347,1
26835,1
48859,1
7405,0
49305,1
19418,1
27283,1
754,1
8347,1
5230,1
42486,1
29767,0
31181,0
18257,0
42863,1
11115,1
38529,1
43671,1
27835,1
46176,0
36977,0
308,0
4615,1
49240,1
14608,0
19548,1
11621,1
24655,1
45377,0
15564,0
11564,1
6556,0
33645,1
28987,0
41090,1
9691,0
7865,0
39542,1
46913,1
50520,0
45366,0
14537,1
25455,1
14195,1
25211,1
45026,0
18778,1
47448,1
15770,0
42960,0
15843,1
49996,1
24737,1
14853,0
32197,1
8721,0
19115,0
37304,1
27495,0
15554,0
10080,1
30489,0
11089,1
47273,0
52380,1
24781,1
9061,1
46487,1
25115,0
14282,0
44398,0
17142,1
14006,0
39147,1
22853,0
68,1
36361,1
32561,0
51326,0
19629,1
45890,0
48149,0
51303,1
17297,0
12956,1
11399,1
10667,1
31202,0
29359,0
21801,0
51068,1
25820,0
1646,0
17594,0
39684,1
8410,1
3009,1
37306,0
25683,0
23296,1
1785,1
12603,1
33520,0
23239,0
36465,1
18286,0
4665,1
5714,1
48213,1
11332,0
33883,0
25456,1
40689,0
23056,1
37395,1
27246,0
5876,0
47199,0
30623,1
8926,0
2306,0
19232,0
10605,1
51552,1
31694,0
20237,1
40597,0
47562,0
24881,0
43972,0
6171,1
41414,1
40919,0
16546,0
40602,0
18529,0
31887,1
27904,0
8725,0
46952,0
17112,0
9860,1
28386,1
26563,1
27238,0
41026,1
52402,0
41167,0
16045,1
27473,1
48376,1
12306,1
10054,0
31856,0
44851,1
23730,1
17701,1
7271,1
5396,1
15055,0
34325,0
35928,0
30886,1
17755,0
6093,1
3731,1
49789,1
14198,1
45867,1
50040,1
22704,0
47395,1
42979,0
16963,1
50827,0
36175,0
49358,1
19618,0
42644,1
3706,1
43004,1
18651,1
34108,0
32357,1
31525,0
8609,0
17890,0
5528,0
45295,1
10700,0
44028,1
41559,1
45551,1
36939,1
32669,1
30426,1
23026,1
34962,1
22148,0
34371,0
3414,0
11765,0
48203,1
52096,1
28417,0
35813,0
12478,0
20707,0
6986,1
16382,1
1354,1
34688,1
51403,0
40940,1
358,1
22631,1
1713,0
19107,1
49191,0
38028,1
26780,0
26483,1
10394,0
33206,0
40877,1
31741,1
45541,1
19773,1
43046,1
6351,1
50478,0
25518,0
23781,0
44084,0
32019,0
24414,1
27845,0
19617,0
7958,1
51797,1
18169,0
45618,0
37712,1
22676,0
46833,0
5461,1
35662,0
46158,0
52384,1
18341,1
37088,0
16825,0
4967,0
8692,1
8552,0
4748,1
28380,1
31542,1
7164,0
8837,0
23016,0
35820,0
33345,1
51008,1
10643,1
12858,0
24574,0
41665,0
26663,0
34534,1
50572,0
46287,1
32407,1
15117,0
17943,0
49293,1
34153,1
36609,0
10415,1
51483,1
37212,0
37002,0
5097,0
8109,0
17475,1
20901,0
45624,1
8636,1
8758,1
26330,1
51425,0
46732,1
13957,1
31543,0
11759,1
11936,1
26061,0
40485,1
40659,1
37073,1
14252,1
15407,1
49565,0
3225,1
15713,1
26624,0
29343,0
44793,0
12622,1
13196,1
45466,0
25748,0
23330,0
51956,1
9767,0
24527,0
24112,0
10341,1
13213,0
43236,1
35995,1
15302,1
24610,1
4384,0
10527,0
29005,1
47178,1
44668,1
36900,1
23583,1
13456,0
17296,1
38504,1
870,1
38079,0
10796,1
17110,1
36167,0
3371,0
34119,0
10228,1
44221,1
49163,0
2737,1
21774,1
25244,0
23307,1
29655,0
37633,1
19561,1
1489,1
8362,1
9738,1
41010,0
38181,1
12546,0
51211,1
12372,1
45644,0
10733,1
35613,1
27255,0
15135,0
29361,1
12711,0
11703,1
7637,1
14002,1
7165,0
15110,0
41891,1
29070,0
47708,1
43090,1
1806,1
43169,1
30108,1
29866,0
15807,0
42363,1
41988,1
39297,0
50562,0
11912,1
20825,0
9034,0
40841,1
1135,0
36000,1
46321,1
32107,0
22242,0
40911,1
41792,0
44514,0
38202,1
46547,0
23092,0
44865,1
3197,1
12166,0
42108,1
41994,0
45780,1
13134,1
6990,1
39057,1
15536,0
5577,0
28633,0
42744,1
18284,1
12757,0
17658,0
777,1
39486,0
10801,1
21994,1
34302,1
43488,0
4554,1
24120,1
11150,1
21195,1
46761,0
27600,1
16123,1
17208,0
13346,0
879,1
45604,0
2158,1
39423,0
38793,1
15876,0
17650,1
30820,0
42262,1
26877,0
34316,0
5334,1
22387,0
14051,1
897,1
33680,1
27931,0
11898,1
22127,0
28566,0
11651,1
20483,1
42618,1
7841,1
36491,1
7686,1
7750,0
50257,0
34605,1
44074,0
41201,1
43712,1
22595,0
19797,1
7810,1
22885,1
15544,0
38306,0
42886,0
45934,0
30742,0
44120,1
22267,1
45912,0
24354,1
12156,0
21196,0
40422,1
33194,1
14188,0
49546,0
1339,1
42172,1
5070,1
20320,0
51700,0
48791,1
8891,1
2243,1
51,1
25915,0
6229,1
3092,0
9910,0
28407,1
43241,0
48142,1
16853,0
22737,0
14592,1
16535,0
39764,1
9557,1
38291,1
51462,0
16855,1
12084,1
8217,0
6933,1
39587,1
18741,0
6544,1
49112,0
18199,1
41995,0
11246,1
19366,1
43372,1
37153,0
45998,0
29292,1
21395,0
35887,0
20803,1
2022,0
14166,0
23388,1
45622,1
34673,0
30222,1
18509,1
42319,1
39899,0
3180,1
1024,1
37312,0
28704,1
42653,0
18,1
27584,1
29914,1
12776,1
36455,0
3908,0
27761,1
5518,0
35436,1
48193,1
21378,1
2597,1
44908,0
23600,1
27124,0
46493,0
5018,0
31201,1
37838,0
17661,1
337,1
30003,1
19784,1
10748,1
26670,0
20630,1
51732,0
1268,1
39998,1
14368,1
25873,0
30231,0
48639,0
44006,0
24639,1
352,1
23673,1
51566,1
14962,0
34185,0
22372,1
36920,0
14994,0
2855,0
50565,1
26720,1
42847,1
51588,1
30392,1
8583,1
32260,1
27865,0
16757,0
24152,1
32960,1
1967,0
5540,1
9,0
24392,0
38001,1
22807,0
33954,0
96,0
23983,1
23737,1
748,0
22487,1
5123,1
3747,1
40510,1
40687,1
5783,1
12177,1
44096,0
29739,1
37176,0
123,0
15755,0
1180,1
17293,0
51973,1
32510,1
50779,0
14465,1
30537,0
21200,0
24620,1
17155,1
43761,0
12476,1
21886,1
2697,1
29172,1
30739,1
32090,0
32996,0
33817,1
41896,0
22660,0
433,0
38555,1
12462,0
31368,0
17939,0
19085,1
7869,1
31308,1
31041,1
41362,1
23219,0
17737,1
48079,0
7660,0
28181,1
21824,1
15170,0
4219,0
40633,0
48295,0
38685,1
38338,0
32618,0
35847,0
44729,1
21935,0
25585,1
36759,1
19968,1
2776,0
46332,1
4526,0
16388,1
51419,1
14886,1
18939,1
39777,0
43764,0
38766,1
49223,0
4540,1
46013,1
32345,0
9929,0
48095,1
24766,0
15219,0
38754,0
1869,1
52420,0
20850,0
23800,1
28031,1
22131,1
36874,1
19332,0
14655,0
39042,1
51194,0
35324,0
42803,0
18607,0
25102,0
32120,1
23054,1
2843,1
38370,0
29118,1
188,1
32581,1
15623,1
38962,0
36648,1
9844,1
6959,1
27716,0
46937,0
37560,1
23711,0
31513,1
12934,1
29075,1
33722,1
1985,1
23764,1
10359,0
21054,1
31604,1
38468,0
34027,0
32540,1
3769,1
19777,1
7305,0
38991,0
40217,1
18537,0
15482,0
2053,1
34806,1
6189,0
43312,0
34039,0
44331,1
15630,1
1795,0
26728,1
27862,0
34904,1
52378,0
35709,1
33905,1
47209,0
5145,1
20606,1
4607,1
25298,1
254,1
7183,1
2289,0
25849,1
42831,1
40034,1
8480,1
33678,0
3749,0
4207,0
28052,1
6927,0
20966,1
31163,1
40524,0
29712,0
32071,0
21056,1
20982,0
22218,1
12115,1
45748,0
43051,0
50557,0
25511,0
24269,1
1451,1
5286,1
283,1
3795,0
15932,0
12610,1
20091,1
50788,1
20104,0
6468,1
21335,1
40899,0
45066,0
44904,0
10189,0
17843,0
9672,1
51933,1
38058,0
10910,1
37018,1
10576,0
45024,0
3707,1
23571,0
504,0
20183,0
20521,1
32800,0
14938,0
969,0
20637,1
2142,1
28385,1
47502,1
44546,0
36813,1
46220,1
27896,1
45645,1
45850,1
44167,0
48463,0
35579,1
12925,1
48843,1
5442,0
52394,0
2593,0
15968,0
885,1
46835,0
22099,0
15411,0
33255,0
52302,1
44855,1
25907,1
37117,1
14193,0
14187,1
48099,1
13731,0
33965,1
33232,1
7795,1
50564,1
12568,1
22941,0
13897,1
49266,1
38584,0
17972,1
8903,1
1265,1
3986,0
8828,1
11265,0
9900,0
10290,1
12443,0
40736,0
4143,1
37185,1
32277,1
22967,1
17036,0
20672,1
47528,0
47230,0
12754,0
48946,0
7519,1
15459,0
35298,0
19064,0
21668,1
19434,0
17071,1
15775,0
51406,1
15664,1
35664,0
16286,1
42249,1
48322,0
6570,0
4054,1
6520,0
50592,0
30758,0
23870,1
38701,1
9630,0
27158,1
5324,1
33180,1
35901,0
47337,1
5267,0
41836,0
27071,1
7150,0
27516,0
10150,1
34346,0
42950,1
14292,1
47699,1
40358,1
5730,0
33944,1
34726,0
5683,0
15687,0
7569,1
32892,1
32970,1
1535,0
51791,1
17263,0
7760,1
37569,1
9049,1
49285,0
23684,0
49001,0
29403,0
4914,0
11188,0
23148,1
51875,1
49083,0
31225,0
28875,0
19506,0
18635,0
22404,1
43597,1
47809,0
20306,0
14360,1
43474,1
20372,0
11857,0
46789,1
51859,0
44374,1
37945,0
27947,0
41580,0
32124,1
34114,0
42299,1
49416,0
19661,1
3613,1
25451,1
32621,0
15948,1
48170,0
45438,1
4169,1
39617,1
6476,1
7683,0
22843,0
7827,0
7506,1
45231,1
5640,0
35133,1
755,1
28765,1
48600,0
51583,0
31650,0
30075,0
4570,0
21564,1
38414,0
38891,1
19516,1
37473,0
26203,0
44964,0
39446,0
29498,1
1002,1
35885,0
2641,1
39993,1
23829,0
51725,1
30556,0
27392,0
32337,0
29698,1
17642,1
39951,0
2072,1
22907,0
15357,0
35808,1
52135,1
31227,0
32158,1
5673,1
38963,1
33184,0
51175,0
3859,1
50293,0
24491,0
11804,1
8557,0
49215,1
32355,1
22542,0
41200,1
4746,1
4739,1
41715,0
11442,0
4906,1
4379,1
28907,0
1250,1
16486,0
27875,1
18863,1
20452,1
19484,1
12820,0
23744,0
34111,0
23285,1
21733,1
39861,0
33407,1
45422,1
19098,0
8369,1
38539,0
34529,1
8748,0
36158,1
48354,0
39814,1
16187,0
20514,1
10312,1
45439,0
26340,0
51401,0
29175,0
819,1
50648,1
7047,0
48705,1
48424,1
36675,1
5319,0
3373,0
39515,0
29446,0
1814,1
18974,0
50271,1
21041,1
42704,1
48235,0
51520,1
40188,1
35522,0
12501,0
21121,1
38733,0
25253,0
9222,0
26543,1
14818,0
10755,1
47935,1
52530,1
16048,1
3803,1
7391,1
33218,0
35084,0
13460,1
9825,1
22296,0
22421,0
52030,0
